method,case_id,erpas_init,fuxi_init,year,init_month,season_memberships,week,valid_period_start,valid_period_end_exclusive,model,erpas_source_count,acc,rmse_mm_day,mae_mm_day,bias_mm_day
common_imd_1991_2020,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,1,2024-08-29,2024-09-05,FuXi-S2S,20,0.30700178839775577,7.358941417930354,4.5374691359495225,-0.836623148845984
common_imd_1991_2020,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,2,2024-09-05,2024-09-12,FuXi-S2S,20,0.44049472421514985,6.069375773571995,4.452647175614164,0.12580204523228514
common_imd_1991_2020,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,3,2024-09-12,2024-09-19,FuXi-S2S,20,0.29100986254293876,6.793678361426946,4.699769634721693,1.0488431010605017
common_imd_1991_2020,paired_20240828,2024-08-28,2024-08-26,2024,8,JJAS,4,2024-09-19,2024-09-26,FuXi-S2S,20,0.05281061036802951,3.746102451946724,2.741378674113926,1.0218268991802968
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,1,2024-09-05,2024-09-12,ERPAS,19,0.46208584447639334,6.253751839395951,4.420968894645255,-0.6411996579239584
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,2,2024-09-12,2024-09-19,ERPAS,19,0.41535577539788715,6.641343939906465,4.901211129313391,1.838193383667934
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,3,2024-09-19,2024-09-26,ERPAS,19,-0.029614752288611226,4.191878293226032,3.2211201914823264,1.3654466173817712
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,4,2024-09-26,2024-10-03,ERPAS,19,0.01664963816296298,5.425072741009648,3.5443448293952353,0.45834058580724696
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,1,2024-09-05,2024-09-12,FuXi-S2S,19,0.46389009341963255,5.986402380106695,4.249193492475629,-0.37191360226544207
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,2,2024-09-12,2024-09-19,FuXi-S2S,19,0.5408115334443528,5.904638055040386,3.7109731857377635,0.6337234462551922
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,3,2024-09-19,2024-09-26,FuXi-S2S,19,0.0724286547125566,3.4227308073735956,2.351558406682999,-0.5100681397865624
common_imd_1991_2020,paired_20240904,2024-09-04,2024-09-02,2024,9,JJAS,4,2024-09-26,2024-10-03,FuXi-S2S,19,0.29494148731697795,4.840954520681346,2.6982111150960852,-0.9033013031035056
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,1,2024-09-12,2024-09-19,ERPAS,20,0.6420189002526258,5.478771774892505,3.431407803842319,0.8470307484614472
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,2,2024-09-19,2024-09-26,ERPAS,20,0.23164408402672104,3.6657670712795705,2.608081536136887,0.12488098618519271
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,3,2024-09-26,2024-10-03,ERPAS,20,-0.030402325881666296,6.1966382987085895,4.594978826806724,2.366710513410109
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,4,2024-10-03,2024-10-10,ERPAS,20,0.24935653190449664,4.049775623580338,3.0467726489934783,1.702388399124207
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,1,2024-09-12,2024-09-19,FuXi-S2S,20,0.4085102842228643,7.179868055809949,4.2915654759008905,0.7517934598084373
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,2,2024-09-19,2024-09-26,FuXi-S2S,20,0.3125064399670635,3.4166000507573293,2.535609198142997,0.6328938591407044
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,3,2024-09-26,2024-10-03,FuXi-S2S,20,0.22319143517338508,5.009344217848676,3.2330512249946444,0.4990209767112392
common_imd_1991_2020,paired_20240911,2024-09-11,2024-09-09,2024,9,JJAS,4,2024-10-03,2024-10-10,FuXi-S2S,20,0.35033036227518344,3.8329113410063953,2.7433161817024825,1.485623441846236
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,1,2024-09-19,2024-09-26,ERPAS,20,0.4590937339471707,3.0955168512149416,2.1354449908439364,-0.9758727350332081
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,2,2024-09-26,2024-10-03,ERPAS,20,0.0027242589593833417,6.5855749469656155,5.1395372751365915,3.3386378026631616
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,3,2024-10-03,2024-10-10,ERPAS,20,0.20137138908469232,5.738236990107038,5.042827329434245,4.075074105008467
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,4,2024-10-10,2024-10-17,ERPAS,20,0.3281373064858042,3.9379339202512305,2.555460831529615,0.16965366455897135
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,1,2024-09-19,2024-09-26,FuXi-S2S,20,0.4619944953480287,3.0823793919814095,2.071984109106515,-1.1812385942183705
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,2,2024-09-26,2024-10-03,FuXi-S2S,20,0.42257072910828253,5.615297630404418,4.344621551117743,2.7793615107336396
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,3,2024-10-03,2024-10-10,FuXi-S2S,20,0.5475265745106561,3.234262533355165,2.102642954474161,0.9476834159282623
common_imd_1991_2020,paired_20240918,2024-09-18,2024-09-16,2024,9,JJAS,4,2024-10-10,2024-10-17,FuXi-S2S,20,0.36829115399941836,3.89045743760823,2.4410093013553897,-0.027934504490702405
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,1,2024-09-26,2024-10-03,ERPAS,20,0.7231542313755042,4.092990842178413,3.023703870527768,2.16427633789664
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,2,2024-10-03,2024-10-10,ERPAS,20,0.2229126288515941,4.993865277958818,3.902398206996709,2.9661959372326505
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,3,2024-10-10,2024-10-17,ERPAS,20,0.34161610691473804,3.9558427855379477,2.332813239229302,-0.5127211163228722
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,4,2024-10-17,2024-10-24,ERPAS,20,0.4977095082942189,2.072588074741927,1.3214707469990372,0.02078917643779055
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,1,2024-09-26,2024-10-03,FuXi-S2S,20,0.6950271278095,4.564113292593075,2.8505490127217663,1.8032704630088379
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,2,2024-10-03,2024-10-10,FuXi-S2S,20,0.6280064289337856,3.235545112230527,1.840726632057509,0.678146556107436
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,3,2024-10-10,2024-10-17,FuXi-S2S,20,0.19479200102224847,4.317729286304326,2.481580330092361,-0.5078150003075156
common_imd_1991_2020,paired_20240925,2024-09-25,2024-09-23,2024,9,JJAS,4,2024-10-17,2024-10-24,FuXi-S2S,20,-0.1540649958194018,3.883052235359914,2.38533065153987,1.0211076101409113
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,1,2024-10-03,2024-10-10,ERPAS,20,0.5921942149761364,3.146107507745104,1.5934024502900013,0.36984020871047874
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,2,2024-10-10,2024-10-17,ERPAS,20,-0.14426428725731233,5.1182017801827655,3.4230254124721475,0.2461000924620029
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,3,2024-10-17,2024-10-24,ERPAS,20,0.4757716874664938,2.247659004341112,1.5778458301272011,0.8220309776527425
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,4,2024-10-24,2024-10-31,ERPAS,20,0.029994996051852175,3.7476479356573185,2.483969070901258,1.355709583788117
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,1,2024-10-03,2024-10-10,FuXi-S2S,20,0.7279359782729292,2.9059045263871344,1.636803605873587,0.8543436091111856
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,2,2024-10-10,2024-10-17,FuXi-S2S,20,0.340930646472699,4.691454189436313,2.867646612306968,0.8667893703368201
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,3,2024-10-17,2024-10-24,FuXi-S2S,20,0.18189703512369398,2.4626410266278396,1.562021164224934,0.18132060066246247
common_imd_1991_2020,paired_20241002,2024-10-02,2024-09-30,2024,10,OND,4,2024-10-24,2024-10-31,FuXi-S2S,20,0.3584387570714353,2.939159804287243,1.783900765479108,0.9899712651998195
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,1,2024-10-10,2024-10-17,ERPAS,20,0.5448718543669294,3.579523354847863,1.8020376215736624,-0.7871331724827625
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,2,2024-10-17,2024-10-24,ERPAS,20,0.6227267552413451,2.0054288436975463,1.5567386382064121,0.7463858241577783
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,3,2024-10-24,2024-10-31,ERPAS,20,0.11581331029798718,3.3344713505317016,2.1603648305807663,0.9656594136836052
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,4,2024-10-31,2024-11-07,ERPAS,20,0.8542700032288753,0.8294082601321989,0.5553168396257232,0.2850022218351493
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,1,2024-10-10,2024-10-17,FuXi-S2S,20,0.2915087977735918,4.208422292147633,2.480542322325187,-0.09413688901282533
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,2,2024-10-17,2024-10-24,FuXi-S2S,20,-0.07438047862693314,4.951984225006156,3.2749626886269896,1.9660685136166653
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,3,2024-10-24,2024-10-31,FuXi-S2S,20,0.3773582320205377,3.037028900599786,1.1859007778031512,-0.13235871234790994
common_imd_1991_2020,paired_20241009,2024-10-09,2024-10-07,2024,10,OND,4,2024-10-31,2024-11-07,FuXi-S2S,20,0.7818595939428751,0.9774472657205764,0.41766140374823985,-0.15609323031247357
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,1,2024-10-17,2024-10-24,ERPAS,20,0.6605262210707747,1.76208589059825,1.1771995617861635,0.1843029705938949
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,2,2024-10-24,2024-10-31,ERPAS,20,0.5225730959717932,2.606970397807329,1.372869353731286,0.6124242987017392
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,3,2024-10-31,2024-11-07,ERPAS,20,0.8680027866270991,0.7657538032262121,0.43941457107002724,0.24835774465713564
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,4,2024-11-07,2024-11-14,ERPAS,20,-0.17673018265693535,1.4326321772787176,0.7433476473260088,0.6140265139888869
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,1,2024-10-17,2024-10-24,FuXi-S2S,20,0.6858151760744361,1.7520944331751003,1.1323595702326223,0.24137392562316584
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,2,2024-10-24,2024-10-31,FuXi-S2S,20,0.4321589204861509,2.7047795438597215,1.1576400749759876,-0.14155950002649995
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,3,2024-10-31,2024-11-07,FuXi-S2S,20,0.5251614575467409,1.6425782855006965,1.034154429958224,0.9302894437601734
common_imd_1991_2020,paired_20241016,2024-10-16,2024-10-14,2024,10,OND,4,2024-11-07,2024-11-14,FuXi-S2S,20,-0.6023128132218387,2.926025942702284,1.3404665326951977,1.3244985651793066
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,1,2024-10-24,2024-10-31,ERPAS,20,0.6944875453211744,2.1439288503312537,0.9012125776787092,-0.033559977692068074
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,2,2024-10-31,2024-11-07,ERPAS,20,0.6221265456463644,1.527357298661298,1.042856629502274,0.9331155695619878
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,3,2024-11-07,2024-11-14,ERPAS,20,-0.3624526553613005,1.9726566979773175,1.3049515091228108,1.1976867895246064
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,4,2024-11-14,2024-11-21,ERPAS,20,0.4538206372367597,1.5849872916114203,0.5318103042692077,0.3102300880194568
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,1,2024-10-24,2024-10-31,FuXi-S2S,20,0.5924778043631422,2.612643373839967,1.1076750137216034,-0.00039120339107372393
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,2,2024-10-31,2024-11-07,FuXi-S2S,20,0.6309369154423468,1.6333624939691644,0.7769477384892081,0.2565381663692493
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,3,2024-11-07,2024-11-14,FuXi-S2S,20,-0.46771492739772697,3.4698898758377488,1.6477616350951894,1.6438492511416298
common_imd_1991_2020,paired_20241023,2024-10-23,2024-10-21,2024,10,OND,4,2024-11-14,2024-11-21,FuXi-S2S,20,0.42036344892221056,1.9655876500371239,0.9804055459983084,0.8708542245598714
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,1,2024-10-31,2024-11-07,ERPAS,20,0.733547073755672,1.2306537229447745,0.6603263701850219,0.6234880978004242
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,2,2024-11-07,2024-11-14,ERPAS,20,-0.3358095078262256,1.5887841396200717,0.7387319383036032,0.7049163857315639
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,3,2024-11-14,2024-11-21,ERPAS,20,0.4673191143398306,1.6936107439730137,0.668473094180231,0.5162518082955765
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,4,2024-11-21,2024-11-28,ERPAS,20,0.04111364798941607,1.3297045870601327,0.7331535346402203,0.6854829184580974
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,1,2024-10-31,2024-11-07,FuXi-S2S,20,0.8097211624103671,0.9388140792715757,0.3701883919488068,0.024720328683699683
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,2,2024-11-07,2024-11-14,FuXi-S2S,20,-0.03298003164153949,2.049034418974505,0.870245472893347,0.85748014245941
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,3,2024-11-14,2024-11-21,FuXi-S2S,20,0.514033650507822,1.6126642849814916,0.6422714104469359,0.4611621210732613
common_imd_1991_2020,paired_20241030,2024-10-30,2024-10-28,2024,10,OND,4,2024-11-21,2024-11-28,FuXi-S2S,20,-0.19860517164385688,1.6822159652889261,0.9414905626683249,0.9272397180543472
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,1,2024-11-07,2024-11-14,ERPAS,20,0.16479819052958503,1.1033839441466815,0.33323937798638154,0.10602677454715566
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,2,2024-11-14,2024-11-21,ERPAS,20,0.470486687539641,1.529596985295357,0.35340365608648394,-0.008554823531185597
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,3,2024-11-21,2024-11-28,ERPAS,20,0.15254631790683465,1.1990438684022102,0.4553789236259188,0.3936730121892756
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,4,2024-11-28,2024-12-05,ERPAS,20,0.22454161125646233,3.7434309923693667,1.0960441747424647,-0.589441409395212
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,1,2024-11-07,2024-11-14,FuXi-S2S,20,0.4532649309783962,1.0987697531661358,0.5205411402706843,0.3804769982056483
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,2,2024-11-14,2024-11-21,FuXi-S2S,20,0.3837878280112915,2.212192733308305,0.9357955465113758,0.8309829753718294
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,3,2024-11-21,2024-11-28,FuXi-S2S,20,-0.6221365100056231,2.118378520383662,0.9603059005772397,0.9444320245932593
common_imd_1991_2020,paired_20241106,2024-11-06,2024-11-04,2024,11,OND,4,2024-11-28,2024-12-05,FuXi-S2S,20,0.1847331326664208,3.7465518050941693,1.3275615441259145,-0.2091318440213823
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,1,2024-11-14,2024-11-21,ERPAS,20,0.27078099342383205,1.7592814523761855,0.4721071780345917,0.05421673104111241
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,2,2024-11-21,2024-11-28,ERPAS,20,0.7428060436476829,0.6322780263874814,0.2444573654405652,0.13927385816277948
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,3,2024-11-28,2024-12-05,ERPAS,20,0.6235509299123634,3.1696736856331444,1.1446817450697524,-0.08117767141105434
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,4,2024-12-05,2024-12-12,ERPAS,20,0.19076943164604798,1.5925374790136735,0.9126371636690477,0.8905633915929294
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,1,2024-11-14,2024-11-21,FuXi-S2S,20,0.4635192567599913,1.543403938920898,0.38188317148632567,-0.05840622733561141
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,2,2024-11-21,2024-11-28,FuXi-S2S,20,-0.7112695567539872,3.3829317899055216,1.1392279156770335,1.077718331778978
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,3,2024-11-28,2024-12-05,FuXi-S2S,20,-0.23029735047215769,4.432592157071291,1.4956180676541426,-0.41991097266863786
common_imd_1991_2020,paired_20241113,2024-11-13,2024-11-11,2024,11,OND,4,2024-12-05,2024-12-12,FuXi-S2S,20,0.5300005925828748,0.5390456102965425,0.285870303484898,0.07977427733097596
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,1,2024-11-21,2024-11-28,ERPAS,20,0.07762548894900136,1.0999342914330117,0.4195454844286389,0.3588116642727316
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,2,2024-11-28,2024-12-05,ERPAS,20,0.41108607179896195,3.481087678458623,1.279825075041423,-0.037881012476610514
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,3,2024-12-05,2024-12-12,ERPAS,20,0.3071299608456591,1.0234626310294017,0.6802675024445115,0.6449850433500776
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,4,2024-12-12,2024-12-19,ERPAS,20,0.20095839934902412,2.4092824095894194,0.7631811913588349,-0.12267378844223717
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,1,2024-11-21,2024-11-28,FuXi-S2S,20,0.18916459291377064,1.0966348833034938,0.37277390290037055,0.3125077604988357
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,2,2024-11-28,2024-12-05,FuXi-S2S,20,0.05683243229155297,3.925253438471474,1.5658246837939052,0.012607090689019006
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,3,2024-12-05,2024-12-12,FuXi-S2S,20,0.25503257361329784,0.809759257806905,0.4261918241549432,0.28048170859568405
common_imd_1991_2020,paired_20241120,2024-11-20,2024-11-18,2024,11,OND,4,2024-12-12,2024-12-19,FuXi-S2S,20,-0.5875772681006494,2.7686853506717255,0.8442501758444219,-0.2621772387699084
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,1,2024-11-28,2024-12-05,ERPAS,20,0.030827672880034226,3.94789882660645,1.0615967220351457,-0.6231636458102935
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,2,2024-12-05,2024-12-12,ERPAS,20,0.3743951860196475,1.2794228680957842,0.6464133379228051,0.540379672625148
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,3,2024-12-12,2024-12-19,ERPAS,20,-0.3670899595238887,2.6305212732635948,0.7430980022099037,-0.28858501668537556
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,4,2024-12-19,2024-12-26,ERPAS,20,0.2389395557160402,1.8161850464370066,0.5802330731848737,-0.28465291991534686
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,1,2024-11-28,2024-12-05,FuXi-S2S,20,-0.42882970901654427,4.74671152679555,1.3766925244209516,-1.0570001708559191
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,2,2024-12-05,2024-12-12,FuXi-S2S,20,0.2581805872668286,0.822861378593824,0.36966584763803584,-0.04592714110884013
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,3,2024-12-12,2024-12-19,FuXi-S2S,20,-0.5426154248621492,2.807953785033585,0.7897892589347786,-0.4106110872875072
common_imd_1991_2020,paired_20241127,2024-11-27,2024-11-25,2024,11,OND,4,2024-12-19,2024-12-26,FuXi-S2S,20,-0.08368128912531755,1.9354824846242997,0.6860192985695572,-0.33933042310025047
common_imd_1991_2020,paired_20241204,2024-12-04,2024-12-02,2024,12,OND,1,2024-12-05,2024-12-12,ERPAS,20,0.46057963018323234,1.1413473405611954,0.6094410027805872,0.48515701657245996
common_imd_1991_2020,paired_20241204,2024-12-04,2024-12-02,2024,12,OND,2,2024-12-12,2024-12-19,ERPAS,20,0.597524196819547,2.087127006495276,0.7472036247677218,0.046000290482873525
common_imd_1991_2020,paired_20241204,2024-12-04,2024-12-02,2024,12,OND,3,2024-12-19,2024-12-26,ERPAS,20,0.10744316248737623,1.9198906617060465,0.8004301898474696,-0.030757806488356975
common_imd_1991_2020,paired_20241204,2024-12-04,2024-12-02,2024,12,OND,4,2024-12-26,2025-01-02,ERPAS,20,-0.24721497412942137,1.7817755649005778,1.0851589695931223,-0.6349221646291724
common_imd_1991_2020,paired_20241204,2024-12-04,2024-12-02,2024,12,OND,1,2024-12-05,2024-12-12,FuXi-S2S,20,0.2784075369943277,0.8090640400388902,0.3568615939910908,0.16044061327969072
