year,fuxi_init,ecmwf_init,valid_start,valid_end,model,variable,region,week,fuxi_lead_start,fuxi_lead_end,ecmwf_lead_start,ecmwf_lead_end,pcc,rmse,bias,obs_mean,fcst_mean
2019,2019-07-18,2019-07-16,2019-08-16,2019-08-22,ECMWF,Z500,central_india,Week 5,29,35,31,37,0.12087350661466242,11.536960616814605,-11.015093869756893,5862.569501519428,5851.554407649671
2019,2019-07-18,2019-07-16,2019-08-16,2019-08-22,ECMWF,Z500,south_peninsula,Week 5,29,35,31,37,0.31867924118038554,7.78482820817383,-6.75042788790597,5863.279550737487,5856.52912284958
2019,2019-07-18,2019-07-16,2019-08-16,2019-08-22,ECMWF,Z500,east_northeast_india,Week 5,29,35,31,37,0.9899118615571706,9.652142383253237,-9.499058922734248,5871.60680626839,5862.107747345656
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,TP,All India,Week 6,36,42,34,40,0.5965356708457503,3.6752428828480674,-0.761909472528902,7.112586139357957,6.350676666829052
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,TP,northwest_india,Week 6,36,42,34,40,0.672382469153653,2.5218287691723695,-0.5645916122740077,5.157989647075592,4.593398034801585
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,TP,central_india,Week 6,36,42,34,40,0.5131308593525882,4.68968287522635,-2.778955280817309,9.604040566893433,6.825085286076124
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,TP,south_peninsula,Week 6,36,42,34,40,0.8451546806503911,2.371992028703261,0.2355261894998321,4.620330947077623,4.8558571365774545
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,TP,east_northeast_india,Week 6,36,42,34,40,-0.008522892363964068,4.4198548858079265,2.175182094984787,8.78967588127559,10.964857976260378
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,TP,All India,Week 6,36,42,34,40,0.5428044388132006,3.7638778540219886,0.04453997260433712,7.112586139357957,7.1571261119622935
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,TP,northwest_india,Week 6,36,42,34,40,0.6966823385014936,2.707062037964437,0.9697980168974364,5.157989647075592,6.127787663973029
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,TP,central_india,Week 6,36,42,34,40,0.3314661158165313,4.732012272095012,-2.2794648017492474,9.604040566893433,7.3245757651441865
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,TP,south_peninsula,Week 6,36,42,34,40,0.8560744215137113,2.504228902102886,0.3002466838593505,4.620330947077623,4.9205776309369735
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,TP,east_northeast_india,Week 6,36,42,34,40,0.06038518912517876,4.486943342460879,3.016168176434565,8.78967588127559,11.805844057710159
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,Z500,All India,Week 6,36,42,34,40,0.3317066215155216,15.631794076982645,-10.435952471537888,5860.083921812521,5849.647969340982
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,Z500,northwest_india,Week 6,36,42,34,40,-0.15581147971002599,24.393376148179428,-21.66579715820197,5868.929919901415,5847.264122743212
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,Z500,central_india,Week 6,36,42,34,40,0.8183394565570191,3.633884541369214,-2.523071918727241,5849.462158875482,5846.939086956753
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,Z500,south_peninsula,Week 6,36,42,34,40,0.9547268516942996,2.2986617399716693,-1.8106321365406968,5854.254102900222,5852.443470763681
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,FuXi,Z500,east_northeast_india,Week 6,36,42,34,40,0.8485858408041114,17.4390082353662,-14.723976005025271,5872.290090533073,5857.5661145280465
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,Z500,All India,Week 6,36,42,34,40,0.8307229111330399,8.241958522240829,0.47922934832503156,5860.083921812521,5860.563151160845
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,Z500,northwest_india,Week 6,36,42,34,40,0.35450237368054566,10.32295366716276,-7.393824796578826,5868.929919901415,5861.536095104836
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,Z500,central_india,Week 6,36,42,34,40,0.8504275520751693,7.986849447206336,7.4305987977715615,5849.462158875482,5856.892757673252
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,Z500,south_peninsula,Week 6,36,42,34,40,0.9871379731641817,4.7126527298543515,4.2848557442775705,5854.254102900222,5858.538958644499
2019,2019-07-18,2019-07-20,2019-08-23,2019-08-29,ECMWF,Z500,east_northeast_india,Week 6,36,42,34,40,0.9770016176635965,7.064334765112019,-2.9456539065183853,5872.290090533073,5869.344436626554
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,TP,All India,Week 1,1,7,2,8,0.6545346228750996,5.418912830560503,-1.3724078431904303,12.353324766356684,10.980916923166259
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,TP,northwest_india,Week 1,1,7,2,8,0.8021838659498243,5.0873002571760155,-3.2543379559888455,10.678725039205744,7.4243870832168986
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,TP,central_india,Week 1,1,7,2,8,0.4134656289587049,7.076589599255499,0.26507630378231917,13.223032834418243,13.488109138200562
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,TP,south_peninsula,Week 1,1,7,2,8,0.9406628076378006,2.4250840800883093,0.20353190587242231,8.935273323455185,9.138805229327607
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,TP,east_northeast_india,Week 1,1,7,2,8,0.7968340321485311,4.343203558932259,-2.9650253549854066,18.27686744947671,15.311842094491302
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,TP,All India,Week 1,1,7,2,8,0.7265811549882917,4.93658553615369,-1.2240928099317987,12.353324766356684,11.129231956424892
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,TP,northwest_india,Week 1,1,7,2,8,0.8551274768308774,4.827749016290293,-3.608587219003871,10.678725039205744,7.0701378202018725
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,TP,central_india,Week 1,1,7,2,8,0.44130679556851393,5.462623033062622,-0.43473831971382026,13.223032834418243,12.788294514704422
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,TP,south_peninsula,Week 1,1,7,2,8,0.880551723982917,2.3995726274842424,0.6064657724950526,8.935273323455185,9.541739095950238
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,TP,east_northeast_india,Week 1,1,7,2,8,0.7670939516045634,6.111543075976164,-0.09778068571670857,18.27686744947671,18.17908676376
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,Z500,All India,Week 1,1,7,2,8,0.9250956118686369,6.188607658122723,-5.697854598689332,5849.748042686417,5844.050188087726
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,Z500,northwest_india,Week 1,1,7,2,8,0.8456621114979789,5.006593331018955,-4.398637349524886,5851.682947999223,5847.284310649698
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,Z500,central_india,Week 1,1,7,2,8,0.7859700629309139,6.880640326546443,-6.551242376426671,5846.047175761053,5839.495933384626
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,Z500,south_peninsula,Week 1,1,7,2,8,0.9792190047085033,7.846267200922677,-7.7316471380401275,5849.357295914979,5841.625648776939
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,FuXi,Z500,east_northeast_india,Week 1,1,7,2,8,0.9859820743973555,4.193154624955205,-4.054547202170226,5854.465257905752,5850.410710703581
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,Z500,All India,Week 1,1,7,2,8,0.737925906141481,5.952055510974188,-0.2628398787094805,5849.748042686417,5849.485202807707
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,Z500,northwest_india,Week 1,1,7,2,8,0.8250634299104904,6.2822585059759195,5.116915107678078,5851.682947999223,5856.799863106902
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,Z500,central_india,Week 1,1,7,2,8,0.5947896963710883,4.013407417808515,-1.8786039998209279,5846.047175761053,5844.168571761231
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,Z500,south_peninsula,Week 1,1,7,2,8,0.9613879611768682,9.263601203206566,-9.06111691458665,5849.357295914979,5840.296179000392
2019,2019-07-21,2019-07-20,2019-07-22,2019-07-28,ECMWF,Z500,east_northeast_india,Week 1,1,7,2,8,0.9815752235893928,2.837211580720454,2.6278853744239274,5854.465257905752,5857.093143280175
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,TP,All India,Week 2,8,14,9,15,0.5034862797328676,8.552376908675102,-1.9860617803067042,11.90772345537175,9.921661675065048
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,TP,northwest_india,Week 2,8,14,9,15,0.5286528227368695,3.6062390615626327,1.0656908322179623,7.005308301534415,8.070999133752377
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,TP,central_india,Week 2,8,14,9,15,0.2168017697579904,12.276989378095436,-4.782945372666233,19.166311384007663,14.38336601134143
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,TP,south_peninsula,Week 2,8,14,9,15,0.7160209170946539,8.813254345576041,-4.836204195974494,8.890357527827977,4.054153331853483
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,TP,east_northeast_india,Week 2,8,14,9,15,0.3573968217272111,4.644349298514866,1.286531649828609,9.783039517640256,11.069571167468865
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,TP,All India,Week 2,8,14,9,15,0.577056079171468,7.86784250665972,-0.9863576514128483,11.90772345537175,10.921365803958905
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,TP,northwest_india,Week 2,8,14,9,15,0.7426571993284102,2.9864959914101084,1.1476599117644004,7.005308301534415,8.152968213298816
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,TP,central_india,Week 2,8,14,9,15,0.3355998180262171,10.67903475517784,-3.0353930398660935,19.166311384007663,16.13091834414157
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,TP,south_peninsula,Week 2,8,14,9,15,0.8280002006655645,8.775225367500939,-4.90160693467948,8.890357527827977,3.988750593148497
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,TP,east_northeast_india,Week 2,8,14,9,15,0.263541136714838,6.299899066835414,3.9071566754226486,9.783039517640256,13.690196193062905
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,Z500,All India,Week 2,8,14,9,15,0.8176400334588566,5.8865740622781235,0.7482757441896876,5848.0666657145475,5848.814941458736
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,Z500,northwest_india,Week 2,8,14,9,15,0.5792088070773153,5.414774794696068,-2.3792227322775634,5854.667150117596,5852.287927385318
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,Z500,central_india,Week 2,8,14,9,15,0.760103706642073,6.186863745932819,3.676818748404957,5838.452392608475,5842.129211356879
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,Z500,south_peninsula,Week 2,8,14,9,15,0.9911775323986823,5.929295554392566,5.347130700529315,5852.140308738196,5857.487439438726
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,FuXi,Z500,east_northeast_india,Week 2,8,14,9,15,0.9206688684974742,6.114279864590419,-4.8358340033564255,5850.551222573245,5845.715388569887
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,Z500,All India,Week 2,8,14,9,15,0.9045159129688989,4.363171056205541,0.7346718235200211,5848.0666657145475,5848.801337538067
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,Z500,northwest_india,Week 2,8,14,9,15,0.6933219327399327,5.191298756190588,1.217435235163242,5854.667150117596,5855.884585352758
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,Z500,central_india,Week 2,8,14,9,15,0.8734162179570987,2.8929446317886853,0.7188351703049364,5838.452392608475,5839.17122777878
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,Z500,south_peninsula,Week 2,8,14,9,15,0.9950923770195298,4.445890001425927,-1.106886987456738,5852.140308738196,5851.03342175074
2019,2019-07-21,2019-07-20,2019-07-29,2019-08-04,ECMWF,Z500,east_northeast_india,Week 2,8,14,9,15,0.9523691755163013,5.0226780868266205,2.0080721476398757,5850.551222573245,5852.559294720883
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,TP,All India,Week 3,15,21,16,22,0.9026871405570983,5.072102870013499,-3.536306532710619,12.651973108011651,9.11566657530103
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,TP,northwest_india,Week 3,15,21,16,22,0.7947642944542082,3.3052200502566214,-2.272565721016399,7.122124424349998,4.8495587033335985
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,TP,central_india,Week 3,15,21,16,22,0.766199084386168,7.160482528056508,-5.220319142362275,19.659213351628672,14.438894209266397
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,TP,south_peninsula,Week 3,15,21,16,22,0.9726406689025341,3.3887934241246738,-2.663010774057057,11.530992185496729,8.867981411439672
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,TP,east_northeast_india,Week 3,15,21,16,22,0.1265133700175547,4.171454913215173,-3.5349782819069366,10.11220019594598,6.577221914039044
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,TP,All India,Week 3,15,21,16,22,0.8402415592862936,5.165847318281025,-2.0101609037630332,12.651973108011651,10.641812204248613
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,TP,northwest_india,Week 3,15,21,16,22,0.8405804594328324,2.0946675351045463,0.48765721478418317,7.122124424349998,7.60978163913418
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,TP,central_india,Week 3,15,21,16,22,0.7664803355150263,6.7493834815950615,-3.93672561566483,19.659213351628672,15.722487735963842
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,TP,south_peninsula,Week 3,15,21,16,22,0.9082429531570896,6.707116467009034,-4.382097274442628,11.530992185496729,7.148894911054101
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,TP,east_northeast_india,Week 3,15,21,16,22,-0.19185946538511134,3.082203017191732,-0.11159431156583474,10.11220019594598,10.000605884380144
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,Z500,All India,Week 3,15,21,16,22,0.9143737658648663,5.539414972934653,-0.4436300198435959,5833.9766453422035,5833.533015322359
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,Z500,northwest_india,Week 3,15,21,16,22,0.875870489904678,5.670087882460853,3.0703481725708484,5840.630222060248,5843.700570232819
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,Z500,central_india,Week 3,15,21,16,22,0.7870024627081376,3.6520505944509476,0.24846084030217222,5820.676255464523,5820.924716304824
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,Z500,south_peninsula,Week 3,15,21,16,22,0.9870420596240453,8.992459234696856,-8.514286196346312,5838.911884211636,5830.397598015289
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,FuXi,Z500,east_northeast_india,Week 3,15,21,16,22,0.9880740418563118,2.164503791733519,0.34293982053849037,5843.696429243338,5844.039369063876
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,Z500,All India,Week 3,15,21,16,22,0.9696194351246248,7.480774029764374,6.58240236825582,5833.9766453422035,5840.55904771046
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,Z500,northwest_india,Week 3,15,21,16,22,0.9680210577271205,8.695773988555276,8.325984478447166,5840.630222060248,5848.9562065386945
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,Z500,central_india,Week 3,15,21,16,22,0.9149618518990614,8.221196098108301,7.984833811493506,5820.676255464523,5828.6610892760145
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,Z500,south_peninsula,Week 3,15,21,16,22,0.998701683627198,4.1235244972492255,2.238902814908658,5838.911884211636,5841.150787026543
2019,2019-07-21,2019-07-20,2019-08-05,2019-08-11,ECMWF,Z500,east_northeast_india,Week 3,15,21,16,22,0.9937807903602716,5.911546124427267,4.974449847926496,5843.696429243338,5848.6708790912635
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,TP,All India,Week 4,22,28,23,29,0.5611986655779191,5.886930307138797,-2.422637715248127,11.31830860306499,8.895670887816863
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,TP,northwest_india,Week 4,22,28,23,29,0.564480336953055,6.989191911729068,-4.374743052596951,11.722725792709157,7.347982740112206
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,TP,central_india,Week 4,22,28,23,29,0.5416833981317883,5.5790173796167,-0.9259614441313588,11.883910257540114,10.957948813408754
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,TP,south_peninsula,Week 4,22,28,23,29,0.6722556367761687,4.523113718642821,-2.562005451596234,7.064572006669136,4.502566555072903
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,TP,east_northeast_india,Week 4,22,28,23,29,-0.16898026717034703,5.421423752681205,-1.4056913268247342,14.435856958974982,13.030165632150247
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,TP,All India,Week 4,22,28,23,29,0.5369721449603586,6.076052735921073,-2.7134077113400803,11.31830860306499,8.604900891724908
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,TP,northwest_india,Week 4,22,28,23,29,0.42147705716803907,7.336214058731281,-4.088468930724367,11.722725792709157,7.634256861984791
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,TP,central_india,Week 4,22,28,23,29,0.5290834050787105,6.112156623711201,-2.450838989330738,11.883910257540114,9.433071268209376
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,TP,south_peninsula,Week 4,22,28,23,29,0.8715702242096657,3.669402863294439,-2.1726735916992435,7.064572006669136,4.8918984149698925
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,TP,east_northeast_india,Week 4,22,28,23,29,-0.28149083701458494,5.30880712634248,-0.9829898722508044,14.435856958974982,13.452867086724174
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,Z500,All India,Week 4,22,28,23,29,0.6908709092016285,15.408046559738118,-14.530561526259179,5859.652659375704,5845.122097849444
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,Z500,northwest_india,Week 4,22,28,23,29,0.4327097847437874,13.619184517193126,-12.16416795839249,5857.365773982529,5845.201606024137
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,Z500,central_india,Week 4,22,28,23,29,0.7890739918889886,17.343761010614116,-17.168773368900368,5857.040699128047,5839.8719257591465
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,Z500,south_peninsula,Week 4,22,28,23,29,0.6817501662282296,12.880231152660714,-11.779642459365006,5862.233236585954,5850.4535941265885
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,FuXi,Z500,east_northeast_india,Week 4,22,28,23,29,0.9833022000482656,17.173515424923412,-17.09358772278079,5867.404997190976,5850.311409468196
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,Z500,All India,Week 4,22,28,23,29,0.6870368227749856,9.124010806104739,-7.817046067586494,5859.652659375704,5851.835613308117
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,Z500,northwest_india,Week 4,22,28,23,29,0.3382358548170934,8.132990632896798,-5.005727674136451,5857.365773982529,5852.360046308393
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,Z500,central_india,Week 4,22,28,23,29,0.8203196953255951,9.57918659963541,-9.400284894028006,5857.040699128047,5847.640414234019
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,Z500,south_peninsula,Week 4,22,28,23,29,0.7604880516509691,7.840564993901863,-7.179288921780232,5862.233236585954,5855.053947664173
2019,2019-07-21,2019-07-20,2019-08-12,2019-08-18,ECMWF,Z500,east_northeast_india,Week 4,22,28,23,29,0.9735862182066829,11.32435434881894,-11.133013391960558,5867.404997190976,5856.271983799015
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,TP,All India,Week 5,29,35,30,36,0.6277013516209324,3.9960444796046235,0.09279685103024783,7.073304804435988,7.166101655466237
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,TP,northwest_india,Week 5,29,35,30,36,0.8536973539244193,3.384885352333631,1.469557620560556,4.502586193594469,5.972143814155026
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,TP,central_india,Week 5,29,35,30,36,0.7301810140750169,3.9953617925571594,-1.4104106681584803,8.509403213352,7.09899254519352
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,TP,south_peninsula,Week 5,29,35,30,36,0.8453047320480751,3.0261021867037314,-2.6123922262404107,6.835078725503579,4.222686499263168
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,TP,east_northeast_india,Week 5,29,35,30,36,-0.1791706637864794,5.857386655073393,3.8871629038658275,9.702833814495126,13.589996718360954
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,TP,All India,Week 5,29,35,30,36,0.5570106957549951,4.225296481026639,0.11672058254134995,7.073304804435988,7.190025386977337
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,TP,northwest_india,Week 5,29,35,30,36,0.7882220761391813,3.750625329295086,1.752539654683635,4.502586193594469,6.255125848278105
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,TP,central_india,Week 5,29,35,30,36,0.452739314380979,5.021823349566187,-1.8270834841780343,8.509403213352,6.682319729173965
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,TP,south_peninsula,Week 5,29,35,30,36,0.7628419210902235,2.475571250103739,-1.6467764532956224,6.835078725503579,5.188302272207957
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,TP,east_northeast_india,Week 5,29,35,30,36,-0.2647636051884669,4.886796250686657,3.1802621723167404,9.702833814495126,12.883095986811865
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,Z500,All India,Week 5,29,35,30,36,0.7752552648134143,7.472659154062805,-5.692574957987161,5858.002400913033,5852.309825955047
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,Z500,northwest_india,Week 5,29,35,30,36,0.851405661326597,8.111253201630632,-7.416854526758545,5855.862578457907,5848.445723931149
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,Z500,central_india,Week 5,29,35,30,36,0.769743493442094,5.043205605340873,-4.21351132562251,5854.944865770787,5850.7313544451645
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,Z500,south_peninsula,Week 5,29,35,30,36,0.8909259811403871,1.99557531391632,-0.26737547151862523,5858.405431566557,5858.138056095039
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,FuXi,Z500,east_northeast_india,Week 5,29,35,30,36,0.9164849987110629,12.96614981715326,-12.057514435155717,5869.161475039034,5857.103960603878
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,Z500,All India,Week 5,29,35,30,36,0.8692360705430422,4.552916778653074,-1.7920615838672111,5858.002400913033,5856.210339329165
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,Z500,northwest_india,Week 5,29,35,30,36,0.5729983234352227,5.393088183691609,0.5131863107799434,5855.862578457907,5856.375764768687
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,Z500,central_india,Week 5,29,35,30,36,0.8240143423619795,3.5551765966160507,-1.9696455137366327,5854.944865770787,5852.975220257051
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,Z500,south_peninsula,Week 5,29,35,30,36,0.9775429035068373,3.195765805010553,-2.7913438431773288,5858.405431566557,5855.61408772338
2019,2019-07-21,2019-07-20,2019-08-19,2019-08-25,ECMWF,Z500,east_northeast_india,Week 5,29,35,30,36,0.9905980659537674,5.835264671989891,-5.177718403353771,5869.161475039034,5863.98375663568
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,TP,All India,Week 6,36,42,34,40,0.16132131246563278,4.257935457782697,-1.2738049371105846,7.26618330752455,5.992378370413967
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,TP,northwest_india,Week 6,36,42,34,40,0.2597858892015055,3.7015666819909385,-2.017381275315544,5.994775872971704,3.9773945976561587
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,TP,central_india,Week 6,36,42,34,40,-0.06881911604927665,4.743549364724833,-3.7393733490753167,9.909263098303287,6.16988974922797
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,TP,south_peninsula,Week 6,36,42,34,40,0.8013392900239629,2.020536047982903,-0.5684233342464005,6.084511723388953,5.516088389142552
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,TP,east_northeast_india,Week 6,36,42,34,40,0.43399828993853085,5.940866179085971,5.106700457620447,5.473723005150721,10.580423462771167
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,ECMWF,TP,All India,Week 6,36,42,34,40,0.5159341412380818,3.111654335368696,-0.7441694122527773,7.26618330752455,6.5220138952717726
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,ECMWF,TP,northwest_india,Week 6,36,42,34,40,0.751484802228709,2.119819848074219,-0.47434231363648666,5.994775872971704,5.520433559335216
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,ECMWF,TP,central_india,Week 6,36,42,34,40,0.3501934386424716,3.5059018468364047,-2.4483534039452137,9.909263098303287,7.460909694358073
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,ECMWF,TP,south_peninsula,Week 6,36,42,34,40,0.8111012122572241,2.642591663720284,-1.8578628719361354,6.084511723388953,4.226648851452818
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,ECMWF,TP,east_northeast_india,Week 6,36,42,34,40,0.5419555958354556,4.290945147966071,3.9466971128590593,5.473723005150721,9.42042011800978
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,Z500,All India,Week 6,36,42,34,40,0.32166524261413854,13.113213047975227,-4.303058946181459,5858.529374156078,5854.226315209896
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,Z500,northwest_india,Week 6,36,42,34,40,-0.13523118937113343,20.475062543173447,-16.89539906647527,5869.37951573067,5852.4841166641945
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,Z500,central_india,Week 6,36,42,34,40,0.8082554786557763,6.270138366144978,5.203965004201262,5847.951019404566,5853.1549844087685
2019,2019-07-21,2019-07-23,2019-08-26,2019-09-01,FuXi,Z500,south_peninsula,Week 6,36,42,34,40,0.8490168200337225,4.687655004675515,3.7344993810897367,5848.530101411372,5852.264600792462
