season,variable,model,region,init_date,scale,lead,week,crps,crps_clim,crps_pers,crpss_clim,crpss_pers,spread,rmse,ssr
JFM2026,T2M,ECMWF,All India,2026-03-26,daily,1,Week 1,5.180973695224517,1.2832950330880308,2.501595437407406,-3.0372428487916663,-1.0710677744895296,0.6204058553691452,5.906928195147406,0.10503020095602551
JFM2026,T2M,ECMWF,All India,2026-01-01,daily,2,Week 1,3.7258120044416754,1.2313358540777861,,-2.0258292180017263,,0.5155826461237689,4.601996401135248,0.11203456091286422
JFM2026,T2M,ECMWF,All India,2026-01-08,daily,2,Week 1,3.883901297369952,1.6037862179488291,1.1786363068032613,-1.4217076153312305,-2.2952500062585086,0.6175285848587788,4.845105073070092,0.12745411617409627
JFM2026,T2M,ECMWF,All India,2026-01-15,daily,2,Week 1,4.692173477363602,1.4977066200061113,1.5018931802532618,-2.132905613613737,-2.124172570363738,0.5754154744513372,5.420764264928827,0.10615024862345537
JFM2026,T2M,ECMWF,All India,2026-01-22,daily,2,Week 1,4.266571475693378,1.5751649618854913,1.495414305559288,-1.708650572436706,-1.853103290393943,0.7083793049502145,5.081451203762022,0.13940492126063714
JFM2026,T2M,ECMWF,All India,2026-01-29,daily,2,Week 1,3.6955400184080647,1.282955694021046,1.1230226206826217,-1.8804891982087746,-2.2907084419739965,0.6435751114166397,4.742710869115795,0.1356977326211379
JFM2026,T2M,ECMWF,All India,2026-02-05,daily,2,Week 1,4.8825189737994545,1.2665120426736234,0.7904965188781047,-2.8550908394778416,-5.176521790037564,0.6328755528130127,5.743240284598045,0.11019485890399344
JFM2026,T2M,ECMWF,All India,2026-02-12,daily,2,Week 1,5.2283751791007615,1.3122623524964072,1.257556657342276,-2.9842453524285464,-3.157566300154162,0.5888978580805252,6.043166882267527,0.09744855132307019
JFM2026,T2M,ECMWF,All India,2026-02-19,daily,2,Week 1,4.522831574963136,1.4159603513188135,1.4874744555969794,-2.194179533876502,-2.0406112575210265,0.5520008781106192,5.522073976010281,0.09996260110036444
JFM2026,T2M,ECMWF,All India,2026-02-26,daily,2,Week 1,4.865953141531499,1.339555311130042,1.1479958893938038,-2.6325137910330896,-3.2386503179039714,0.659700965608061,5.611235000287778,0.11756787330671903
JFM2026,T2M,ECMWF,All India,2026-03-05,daily,2,Week 1,5.4683013606715205,2.157659600952732,2.3072364375324486,-1.5343670328057994,-1.3700654478739849,0.5785139508434864,6.2294918945147835,0.09286695618833404
JFM2026,T2M,ECMWF,All India,2026-03-12,daily,2,Week 1,5.487284279150939,1.5284137795316834,1.4338449849615116,-2.590182418292696,-2.826971769405207,0.7135315793665952,6.242916960899951,0.11429458117663889
JFM2026,T2M,ECMWF,All India,2026-03-19,daily,2,Week 1,3.8407100187465835,1.9004554969254406,2.7765998747893645,-1.02094183471283,-0.3832421637769985,0.6352244380319855,4.565298730890117,0.13914192158639593
JFM2026,T2M,ECMWF,All India,2026-03-26,daily,2,Week 1,4.952319344477774,1.2297689257121345,2.2526787922826346,-3.0270324293728477,-1.1984134451142054,0.6509343098785575,5.718345508327995,0.11383263024778056
JFM2026,T2M,ECMWF,All India,2026-01-01,daily,3,Week 1,3.5325819062077106,1.2697731193494928,,-1.7820575600288806,,0.6793296019948297,4.513900654032948,0.15049724264265368
JFM2026,T2M,ECMWF,All India,2026-01-08,daily,3,Week 1,3.1622090606932822,1.5384545889480217,1.3064504806268809,-1.0554451742742477,-1.4204584158260198,0.8702749953819834,4.301943084309737,0.2022981193210329
JFM2026,T2M,ECMWF,All India,2026-01-15,daily,3,Week 1,4.679494810962751,1.4845423353487597,1.7881176715536184,-2.1521464221924056,-1.6169948910000649,0.6776864117045911,5.443485268410364,0.12449494731570987
JFM2026,T2M,ECMWF,All India,2026-01-22,daily,3,Week 1,4.010955526626968,1.5036069168410868,1.7511023527905256,-1.6675559161789075,-1.2905317443239,0.8131212890213566,5.025113717328462,0.1618115200492701
JFM2026,T2M,ECMWF,All India,2026-01-29,daily,3,Week 1,3.610376214748936,1.3148163829880675,1.3043344332512907,-1.7459166629365779,-1.7679835191879563,0.7229589839254311,4.564158129326551,0.1583991972758632
JFM2026,T2M,ECMWF,All India,2026-02-05,daily,3,Week 1,5.297818552681969,1.2876469236036236,1.1144176480209391,-3.1143410166006005,-3.7538896769000436,0.6607855612630379,6.19405954313633,0.10668053102512678
JFM2026,T2M,ECMWF,All India,2026-02-12,daily,3,Week 1,5.206498236972647,1.3079263179779714,1.3636439873555102,-2.9807274809041164,-2.818077361283654,0.6726401361743576,6.032244144628945,0.11150744566154044
JFM2026,T2M,ECMWF,All India,2026-02-19,daily,3,Week 1,4.89168961297091,1.4052630789213667,1.549216959053766,-2.4809778228327244,-2.157523924834044,0.5788578619903776,5.737489513699185,0.10089044356565023
JFM2026,T2M,ECMWF,All India,2026-02-26,daily,3,Week 1,5.164195081393044,1.355079982745782,1.4738467556026118,-2.8109891276889045,-2.5038887603220044,0.6422317969859028,5.938818148090389,0.10814134748214352
JFM2026,T2M,ECMWF,All India,2026-03-05,daily,3,Week 1,5.493118390909913,2.180689760302533,2.5590742588007145,-1.5189820628808004,-1.146525593002608,0.6115694501452908,6.287501309744897,0.09726748671963363
JFM2026,T2M,ECMWF,All India,2026-03-12,daily,3,Week 1,4.782345011395588,1.5031153822533687,1.4416765537205842,-2.1816220283942678,-2.3172107842453467,0.7639390335969436,5.545243870295458,0.13776473162689595
JFM2026,T2M,ECMWF,All India,2026-03-19,daily,3,Week 1,3.8346649008394142,1.792440524427293,2.4954256465189952,-1.1393540530805826,-0.5366776830993127,0.7872638671732989,4.8427313812410215,0.16256608207155007
JFM2026,T2M,ECMWF,All India,2026-03-26,daily,3,Week 1,4.380331422745338,1.3579257591168488,2.4141340357465224,-2.2257517712854678,-0.8144524528816433,0.6867966729544908,5.115247200486741,0.13426461049412014
JFM2026,T2M,ECMWF,All India,2026-01-01,daily,4,Week 1,3.209623141482706,1.3691188777379306,,-1.3442983612830406,,0.7200604072490243,4.249104934101934,0.16946166743731222
JFM2026,T2M,ECMWF,All India,2026-01-08,daily,4,Week 1,3.480738922501464,1.5035316421872045,1.3346528247471185,-1.3150420149708282,-1.6079732931003776,0.9206347760863527,4.5333191783440325,0.2030818347149008
JFM2026,T2M,ECMWF,All India,2026-01-15,daily,4,Week 1,4.565018664913953,1.3331648401944838,1.8571366990864357,-2.42419671392474,-1.4580951241551472,0.7307647025149171,5.406197640587648,0.13517165873267697
JFM2026,T2M,ECMWF,All India,2026-01-22,daily,4,Week 1,4.046821877694203,1.45002705754982,1.75766925539032,-1.7908595612914366,-1.3023796230625528,0.9141608922304533,5.214826250098475,0.1753003548705368
JFM2026,T2M,ECMWF,All India,2026-01-29,daily,4,Week 1,3.4920244963713287,1.332080884426573,1.353136100741492,-1.621480825373871,-1.5806897727861728,0.7755514221708723,4.430503672918784,0.17504813886317006
JFM2026,T2M,ECMWF,All India,2026-02-05,daily,4,Week 1,5.2270338747254295,1.2766423656683923,1.1355564646061687,-3.094360343422248,-3.6030594141685928,0.7606996266214219,6.07740990378972,0.12516839223680942
JFM2026,T2M,ECMWF,All India,2026-02-12,daily,4,Week 1,5.375744560743442,1.2683545487893515,1.533808160602498,-3.2383610843471233,-2.5048350235871646,0.6781058056053465,6.210903832612569,0.10917989134604045
JFM2026,T2M,ECMWF,All India,2026-02-19,daily,4,Week 1,4.905530084428558,1.3369054680806924,1.6156614102620381,-2.669317092008836,-2.0362364622132976,0.6708298204566214,5.740165601807491,0.11686593506037304
JFM2026,T2M,ECMWF,All India,2026-02-26,daily,4,Week 1,5.258345611947313,1.3374802863724922,1.5749833054174285,-2.931531302198833,-2.338667523560612,0.6572836712029791,6.031448493273952,0.10897608956388463
