variable,region,week,init_date,model,pcc,rmse,bias,fcst_std,obs_std,fcst_mean,obs_mean
Z500,south_peninsula,Week 3,2026-01-01,FuXi,0.8031131815863574,5.815679599832682,-1.8479650210987986,7.278648103969266,2.4398152990698883,5845.127309366277,5846.975274387376
TP,south_peninsula,Week 3,2026-01-01,ECMWF,0.11425326700947405,0.4804442180710917,0.36043097742747837,0.17730327620063804,0.2846247815179638,0.3627064245256838,0.002275447098205479
Z500,south_peninsula,Week 3,2026-01-01,ECMWF,0.9499344244491015,2.1390633532484236,-1.839192219712707,1.535466201761927,2.4398152990698883,5845.1360821676635,5846.975274387376
TP,south_peninsula,Week 3,2026-01-01,NCEP,0.817072014009151,0.3613609998751037,0.32162979523629304,0.2469964980280526,0.2846247815179638,0.32390524233449847,0.002275447098205479
Z500,south_peninsula,Week 3,2026-01-01,NCEP,0.7820805991783394,19.755028402104948,-19.616571805566657,3.680003426963897,2.4398152990698883,5827.35870258181,5846.975274387376
TP,south_peninsula,Week 3,2026-01-01,MME,0.618449063346339,0.39856949749757214,0.329200851282635,0.1546178594503444,0.2846247815179638,0.3314762983808405,0.002275447098205479
Z500,south_peninsula,Week 3,2026-01-01,MME,0.8440626526104859,3.7160753607341097,-3.07582614213072,3.683167947305363,2.4398152990698883,5843.8994482452445,5846.975274387376
TP,south_peninsula,Week 3,2026-01-01,Persistence,0.9631963038635556,0.10728876364067215,0.05327634085495233,0.22105327599001975,0.2846247815179638,0.0555517879531578,0.002275447098205479
Z500,south_peninsula,Week 3,2026-01-01,Persistence,-0.6658782126503645,25.554830475432674,24.977415760921787,3.4611203610063623,2.4398152990698883,5871.952690148299,5846.975274387376
TP,east_northeast_india,Week 3,2026-01-01,SPIRE,0.9914255469649177,0.7267326348997866,0.5461758125592473,1.6419641346121616,2.0565998712504676,0.5478015270410059,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,SPIRE,0.970223982952138,3.9679861680242854,-2.973189585000964,5.572550333353174,7.661239892735079,5757.312295484951,5760.285485069953
TP,east_northeast_india,Week 3,2026-01-01,FuXi,0.9999443941506797,0.03748548765397718,0.03045542429343211,2.0537909517929522,2.0565998712504676,0.03208113877519078,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,FuXi,0.15843848570586197,50.15511381446975,-49.563586072759264,2.542434759499444,7.661239892735079,5710.721898997193,5760.285485069953
TP,east_northeast_india,Week 3,2026-01-01,ECMWF,0.995459710194254,0.4069365355809864,0.3402260066617767,1.9399145062773269,2.0565998712504676,0.3418517211435354,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,ECMWF,0.9716329980230081,5.527903940615382,-5.037273845730408,8.822625009451356,7.661239892735079,5755.248211224222,5760.285485069953
TP,east_northeast_india,Week 3,2026-01-01,NCEP,0.9970676892385398,0.361630690193241,0.31986769402100007,1.9898011855696855,2.0565998712504676,0.32149340850275876,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,NCEP,0.6831354801335541,54.350713349174995,-54.06111277314418,5.53825921178503,7.661239892735079,5706.224372296808,5760.285485069953
TP,east_northeast_india,Week 3,2026-01-01,MME,0.9982051172340926,0.36518934118366947,0.309181234383864,1.902573682117382,2.0565998712504676,0.3108069488656227,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,MME,0.9067990453759129,28.16188658350139,-27.908790569158786,5.008049065465827,7.661239892735079,5732.376694500794,5760.285485069953
TP,east_northeast_india,Week 3,2026-01-01,Persistence,0.9755845024533024,0.8144177515899017,0.35597155374008704,1.429718826685231,2.0565998712504676,0.35759726822184584,0.0016257144817586726
Z500,east_northeast_india,Week 3,2026-01-01,Persistence,-0.3017203400181306,26.52492153057007,24.325592444292223,5.336041830831882,7.661239892735079,5784.611077514244,5760.285485069953
TP,All India,Week 4,2026-01-01,SPIRE,0.9051464580121148,0.9184756510137871,0.6837691105496035,0.7470378144755545,1.200782645077303,0.742224562284991,0.05845545173538733
Z500,All India,Week 4,2026-01-01,SPIRE,0.2757620689720782,18.928259912689377,4.733626411992536,8.314483032779888,18.785186835295058,5786.774291334273,5782.040664922281
TP,All India,Week 4,2026-01-01,FuXi,0.9967860280031933,0.10926244366218416,-0.016242985938658288,1.246127264079737,1.200782645077303,0.04221246579672904,0.05845545173538733
Z500,All India,Week 4,2026-01-01,FuXi,0.7623943637180861,22.262201211355784,-18.64898810279023,14.54371383253685,18.785186835295058,5763.39167681949,5782.040664922281
TP,All India,Week 4,2026-01-01,ECMWF,0.6895301999408248,1.2247873975300547,0.8531580923843719,0.954033679390026,1.200782645077303,0.9116135441197589,0.05845545173538733
Z500,All India,Week 4,2026-01-01,ECMWF,0.7918062055968609,26.363696146658533,-23.19161504745916,9.819243278971081,18.785186835295058,5758.849049874821,5782.040664922281
TP,All India,Week 4,2026-01-01,NCEP,0.9566338440642252,0.44762993506495824,0.2322458409943731,0.9935044084620841,1.200782645077303,0.29070129272976053,0.05845545173538733
Z500,All India,Week 4,2026-01-01,NCEP,-0.8769136706445337,37.55814002428449,-25.501977927076805,9.579633932358878,18.785186835295058,5756.5386869952035,5782.040664922281
TP,All India,Week 4,2026-01-01,MME,0.9547301248240985,0.6077502422635477,0.4382325144974225,0.9234431178742395,1.200782645077303,0.49668796623280986,0.05845545173538733
Z500,All India,Week 4,2026-01-01,MME,0.6141316459624757,22.472909765343456,-15.652238666333423,5.192408821611874,18.785186835295058,5766.388426255946,5782.040664922281
TP,All India,Week 4,2026-01-01,Persistence,0.9427333853852776,0.4222007916284255,0.07316561181265901,1.020277832744973,1.200782645077303,0.13162106354804637,0.05845545173538733
Z500,All India,Week 4,2026-01-01,Persistence,-0.08246893965176254,42.404465577265796,32.91580725195092,17.534963724315507,18.785186835295058,5814.956472174231,5782.040664922281
TP,northwest_india,Week 4,2026-01-01,SPIRE,0.7978369895840225,1.2849835340345919,1.0190669753781665,0.4898261779050052,1.1157023094416991,1.1800983110607688,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,SPIRE,-0.07846802322928328,26.960837782615528,20.29111828895804,8.29503391109648,15.058126988657959,5723.054917135179,5702.763798846219
TP,northwest_india,Week 4,2026-01-01,FuXi,0.9970339576734999,0.1794797370151254,-0.1001751370679137,1.2340674884799607,1.1157023094416991,0.06085619861468859,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,FuXi,0.6904047894587263,27.14492036518358,-24.782539525141576,8.394632463086921,15.058126988657959,5677.981259321078,5702.763798846219
TP,northwest_india,Week 4,2026-01-01,ECMWF,0.19901212370532315,1.8884698344802227,1.5032367377544884,0.5553654273956065,1.1157023094416991,1.6642680734370907,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,ECMWF,0.35678355531343753,24.185751552671295,-19.4810256602429,8.12143736691039,15.058126988657959,5683.282773185976,5702.763798846219
TP,northwest_india,Week 4,2026-01-01,NCEP,0.9052027744764214,0.7112666609242757,0.4340353774037281,0.7054794343724139,1.1157023094416991,0.5950667130863304,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,NCEP,-0.9043111451014374,28.338238440646478,-16.62339568877202,8.414569824083182,15.058126988657959,5686.140403157448,5702.763798846219
TP,northwest_india,Week 4,2026-01-01,MME,0.9489373145811607,0.9068163939371781,0.7140409883671173,0.6244709195541647,1.1157023094416991,0.8750723240497196,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,MME,0.02220880796679456,18.714882462644603,-10.148960646299658,4.874254959491144,15.058126988657959,5692.61483819992,5702.763798846219
TP,northwest_india,Week 4,2026-01-01,Persistence,0.9099018512896152,0.49481754231872294,0.04802200996027082,1.1835133644386124,1.1157023094416991,0.20905334564287315,0.16103133568260228
Z500,northwest_india,Week 4,2026-01-01,Persistence,0.012772348104112811,64.24639939026999,61.31294522448397,12.09242780851528,15.058126988657959,5764.076744070704,5702.763798846219
TP,central_india,Week 4,2026-01-01,SPIRE,0.5393861299547501,0.5002138109396228,0.4611363388417752,0.18891227300072236,0.21263155067567327,0.46407860785914157,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,SPIRE,0.8806193345805352,7.957430944232317,4.7844777693570215,3.0663873517934,8.890511937872605,5818.703687638446,5813.919209869089
TP,central_india,Week 4,2026-01-01,FuXi,0.9975704975172178,0.04102952535005162,0.03374080012058637,0.194071651888639,0.21263155067567327,0.03668306913795293,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,FuXi,0.7115685768442671,14.125765735937197,-12.43040771124878,8.77609435904841,8.890511937872605,5801.48880215784,5813.919209869089
TP,central_india,Week 4,2026-01-01,ECMWF,-0.30003615448887333,0.5334608128385273,0.43220268108679805,0.17419272442725506,0.21263155067567327,0.43514495010416454,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,ECMWF,0.8238642887288986,21.94226785370279,-21.271504625939,5.428682302890254,8.890511937872605,5792.64770524315,5813.919209869089
TP,central_india,Week 4,2026-01-01,NCEP,0.9676466707412986,0.08028293493993312,0.055677053472971146,0.18413712934274487,0.21263155067567327,0.058619322490337716,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,NCEP,-0.8584089182595144,20.261347843012203,-14.53485598226272,5.727262559528484,8.890511937872605,5799.384353886827,5813.919209869089
TP,central_india,Week 4,2026-01-01,MME,0.785126172867705,0.28067511438342196,0.24568921838053265,0.13418619634580525,0.21263155067567327,0.24863148739789917,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,MME,0.6335772137473088,13.057936397284315,-10.863072637523354,3.3544755887895343,8.890511937872605,5803.056137231566,5813.919209869089
TP,central_india,Week 4,2026-01-01,Persistence,0.9993622567901871,0.008224295286223468,-0.002794985539881214,0.21397173779455556,0.21263155067567327,0.00014728347748534844,0.002942269017366562
Z500,central_india,Week 4,2026-01-01,Persistence,0.4490229513573241,33.106459676386294,31.90934595890759,7.829559360364607,8.890511937872605,5845.828555827997,5813.919209869089
TP,south_peninsula,Week 4,2026-01-01,SPIRE,0.7775077312267349,0.40474060823613045,0.36523459735052566,0.1383233840520253,0.2587154704766632,0.38985366428473667,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,SPIRE,0.9462465228159325,2.1933587383560695,0.21571081251204022,0.9871354035673493,3.0933206019670467,5860.02838898338,5859.812678170869
TP,south_peninsula,Week 4,2026-01-01,FuXi,0.9798475258760821,0.05685017084745852,-0.004716712609608758,0.2767206436083575,0.2587154704766632,0.01990235432460234,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,FuXi,0.8395936375669758,7.7970280363128195,-7.4765952491576355,4.036101892152599,3.0933206019670467,5852.33608292171,5859.812678170869
TP,south_peninsula,Week 4,2026-01-01,ECMWF,0.9163510648676257,0.25387096694088807,0.2298418670818721,0.2071799808908446,0.2587154704766632,0.2544609340160833,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,ECMWF,0.9260074321531473,16.87106935318141,-16.829366119724142,3.068861638303735,3.0933206019670467,5842.983312051144,5859.812678170869
TP,south_peninsula,Week 4,2026-01-01,NCEP,0.8789130779981671,0.15126603447917034,0.08209471519819286,0.19716151052015327,0.2587154704766632,0.10671378213240396,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,NCEP,-0.9013835880817316,20.5909653884794,-19.916660626538587,2.2634930091823016,3.0933206019670467,5839.89601754433,5859.812678170869
TP,south_peninsula,Week 4,2026-01-01,MME,0.9701610337882307,0.18914864348073895,0.16811361675524547,0.19116129664431686,0.2587154704766632,0.1927326836894566,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,MME,0.8901070619578815,11.169266721843398,-11.001727795727092,1.4392291575101943,3.0933206019670467,5848.81095037514,5859.812678170869
TP,south_peninsula,Week 4,2026-01-01,Persistence,0.9850236079410468,0.06488855672134859,0.030932721018946712,0.21929012505722395,0.2587154704766632,0.0555517879531578,0.024619066934211096
Z500,south_peninsula,Week 4,2026-01-01,Persistence,-0.6839039199841093,13.662946078478223,12.140011977430092,3.7328038708742586,3.0933206019670467,5871.952690148299,5859.812678170869
TP,east_northeast_india,Week 4,2026-01-01,SPIRE,0.9880434119537295,1.1320858620256211,0.8565682433789963,1.6187275703841177,2.2962408513633865,0.8599465566876524,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,SPIRE,0.9587815334516231,25.827728010110345,-23.740126791790935,4.19586429563111,14.125218907238665,5761.825006489263,5785.565133281054
TP,east_northeast_india,Week 4,2026-01-01,FuXi,0.9999607905684855,0.04386069257359951,0.038511939129120806,2.2909433094372074,2.2962408513633865,0.041890252437777116,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,FuXi,0.8909748905649683,34.44334987020714,-33.36582204273383,6.934365307651798,14.125218907238665,5752.19931123832,5785.565133281054
TP,east_northeast_india,Week 4,2026-01-01,ECMWF,0.9831611015613104,1.2455535018135222,1.1709019858839442,2.191897629079388,2.2962408513633865,1.1742802991926005,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,ECMWF,0.9866133001086436,43.980518377522856,-43.600953907246286,8.650611550670709,14.125218907238665,5741.9641793738065,5785.565133281054
TP,east_northeast_india,Week 4,2026-01-01,NCEP,0.9963468548011958,0.443940310415187,0.38184567600911534,2.174612748334119,2.2962408513633865,0.38522398931777163,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,NCEP,-0.6160363047299702,79.06151169004565,-76.90592971305742,5.872214851950508,14.125218907238665,5708.659203567996,5785.565133281054
TP,east_northeast_india,Week 4,2026-01-01,MME,0.9969875270879434,0.677628267325499,0.6119569611002942,2.0591741198188886,2.2962408513633865,0.6153352744089504,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,MME,0.9342928547393904,45.61530289363556,-44.40320811370711,4.045458918458944,14.125218907238665,5741.161925167346,5785.565133281054
TP,east_northeast_india,Week 4,2026-01-01,Persistence,0.9827185013172077,0.8102909416060895,0.35421895491318955,1.664583737518841,2.2962408513633865,0.35759726822184584,0.0033783133086563067
Z500,east_northeast_india,Week 4,2026-01-01,Persistence,-0.5902680070111922,17.88844053357484,-0.9540557668086189,5.413005267904604,14.125218907238665,5784.611077514244,5785.565133281054
TP,All India,Week 5,2026-01-01,SPIRE,0.8850081975677272,1.200213921097319,0.8883853913443556,0.754524095986008,1.3943146693058481,0.9030601638745557,0.014674772530200183
Z500,All India,Week 5,2026-01-01,SPIRE,0.8527106242485868,7.0970527402449495,-1.247475711389017,8.96291941195071,12.828340397269804,5793.166358351956,5794.413834063345
TP,All India,Week 5,2026-01-01,FuXi,0.9997937762049858,0.031481422409751526,0.012866651490886413,1.3891519842659454,1.3943146693058481,0.027541424021086596,0.014674772530200183
Z500,All India,Week 5,2026-01-01,FuXi,-0.1991970482266994,34.52380540824779,-29.239327691970256,10.820672303221425,12.828340397269804,5765.174506371373,5794.413834063345
TP,All India,Week 5,2026-01-01,ECMWF,0.8373167950751408,1.043262963626084,0.6816675109495678,0.9610118217200355,1.3943146693058481,0.6963422834797682,0.014674772530200183
Z500,All India,Week 5,2026-01-01,ECMWF,0.1720760016966376,31.712880814111536,-28.88773413881676,5.600404269864299,12.828340397269804,5765.526099924527,5794.413834063345
TP,All India,Week 5,2026-01-01,NCEP,0.9388427381560416,0.5738383153496002,0.26599643997846417,1.1416671870872994,1.3943146693058481,0.2806712125086643,0.014674772530200183
Z500,All India,Week 5,2026-01-01,NCEP,-0.7584807808589633,36.335402901206685,-29.528214139685286,9.723834864914227,12.828340397269804,5764.885619923658,5794.413834063345
TP,All India,Week 5,2026-01-01,MME,0.9615912146750435,0.6792501349649879,0.4622289984408185,1.0225610282304145,1.3943146693058481,0.4769037709710187,0.014674772530200183
Z500,All India,Week 5,2026-01-01,MME,-0.08704790196418213,25.91376552206367,-22.225687920465344,2.6546190130943565,12.828340397269804,5772.188146142878,5794.413834063345
TP,All India,Week 5,2026-01-01,Persistence,0.9610920877546464,0.4403515014406494,0.11694629101784618,1.1614779222937885,1.3943146693058481,0.13162106354804637,0.014674772530200183
Z500,All India,Week 5,2026-01-01,Persistence,0.5854552359320476,25.039528242130658,20.542638110887957,17.35003647789163,12.828340397269804,5814.956472174231,5794.413834063345
TP,northwest_india,Week 5,2026-01-01,SPIRE,0.7788643829037484,1.6764634264322837,1.322955666809741,0.4975049519761779,1.3687912793633112,1.3571134368275533,0.03415777001781222
Z500,northwest_india,Week 5,2026-01-01,SPIRE,0.8340580686406808,4.198939322239981,2.05591431030842,6.352954440614803,6.3574340571484,5731.022352355723,5728.966438045414
